datetime,pm10,pm2_5,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month
2020-05-15 17:00:00,11.0,6.2,8.6,2.9,94.0,17,4,5
2020-05-15 18:00:00,8.5,5.7,8.7,2.8,94.0,18,4,5
2020-05-15 19:00:00,8.2,6.2,10.5,3.0,87.0,19,4,5
2020-05-15 20:00:00,10.1,6.6,11.6,3.1,84.0,20,4,5
2020-05-15 21:00:00,9.4,5.9,11.9,3.1,73.0,21,4,5
2020-05-15 22:00:00,14.4,11.5,12.6,4.1,67.0,22,4,5
2020-05-15 23:00:00,15.5,9.4,11.3,3.5,69.0,23,4,5
2020-05-16 00:00:00,13.8,9.9,8.7,4.1,74.0,0,5,5
2020-05-16 01:00:00,12.9,9.4,7.8,3.7,75.0,1,5,5
2020-05-16 02:00:00,13.4,10.6,7.5,3.7,72.0,2,5,5
2020-05-16 03:00:00,14.5,10.4,7.7,3.6,69.0,3,5,5
2020-05-16 04:00:00,14.8,10.2,9.1,3.6,64.0,4,5,5
2020-05-16 05:00:00,15.4,10.6,10.7,3.9,53.0,5,5,5
2020-05-16 06:00:00,15.1,13.8,13.4,3.9,38.0,6,5,5
2020-05-16 07:00:00,16.0,13.4,18.1,3.1,28.0,7,5,5
2020-05-16 08:00:00,17.4,15.0,23.7,3.0,25.0,8,5,5
2020-05-16 09:00:00,14.6,11.8,20.7,3.2,32.0,9,5,5
2020-05-16 10:00:00,14.1,11.1,14.9,3.0,55.0,10,5,5
2020-05-16 11:00:00,16.9,14.6,10.9,3.0,69.0,11,5,5
2020-05-16 12:00:00,17.1,14.5,10.0,2.6,66.0,12,5,5
2020-05-16 13:00:00,17.4,12.1,9.8,2.3,69.0,13,5,5
2020-05-16 14:00:00,16.7,11.5,9.3,2.2,77.0,14,5,5
2020-05-16 15:00:00,14.8,12.9,7.5,2.3,87.0,15,5,5
2020-05-16 16:00:00,11.9,10.4,7.4,2.1,90.0,16,5,5
2020-05-16 17:00:00,13.0,10.3,8.3,2.5,88.0,17,5,5
2020-05-16 18:00:00,12.5,9.9,9.5,2.5,86.0,18,5,5
2020-05-16 19:00:00,12.6,10.2,11.3,2.5,84.0,19,5,5
2020-05-16 20:00:00,12.7,10.7,13.6,2.5,79.0,20,5,5
2020-05-16 21:00:00,14.7,12.8,14.7,2.6,76.0,21,5,5
2020-05-16 22:00:00,15.5,12.6,13.1,2.4,74.0,22,5,5
2020-05-16 23:00:00,14.4,12.8,11.3,2.8,76.0,23,5,5
2020-05-17 00:00:00,14.3,12.7,8.4,2.9,77.0,0,6,5
2020-05-17 01:00:00,14.3,11.9,7.8,2.2,71.0,1,6,5
2020-05-17 02:00:00,14.3,14.6,7.7,1.8,69.0,2,6,5
2020-05-17 03:00:00,16.6,12.6,7.5,2.4,70.0,3,6,5
2020-05-17 04:00:00,14.0,11.4,7.3,2.6,67.0,4,6,5
2020-05-17 05:00:00,13.6,13.1,7.5,2.7,66.0,5,6,5
2020-05-17 06:00:00,12.7,11.6,8.8,2.7,61.0,6,6,5
2020-05-17 07:00:00,13.7,11.9,9.6,3.0,56.0,7,6,5
2020-05-17 08:00:00,13.9,11.9,11.3,2.5,52.0,8,6,5
2020-05-17 09:00:00,15.8,11.9,10.4,3.0,49.0,9,6,5
2020-05-17 10:00:00,14.2,11.0,9.3,3.1,56.0,10,6,5
2020-05-17 11:00:00,11.0,10.3,8.0,2.9,61.0,11,6,5
2020-05-17 12:00:00,11.8,11.7,7.8,2.6,65.0,12,6,5
2020-05-17 13:00:00,12.4,9.5,7.2,2.9,71.0,13,6,5
2020-05-17 14:00:00,12.0,8.4,6.0,3.1,80.0,14,6,5
2020-05-17 15:00:00,10.8,7.6,5.7,3.0,86.0,15,6,5
2020-05-17 16:00:00,10.9,7.8,5.6,2.3,89.0,16,6,5
2020-05-17 17:00:00,11.4,8.4,5.6,2.4,90.0,17,6,5
2020-05-17 18:00:00,12.2,8.5,6.4,2.4,89.0,18,6,5
2020-05-17 19:00:00,11.5,8.3,7.4,2.5,90.0,19,6,5
2020-05-17 20:00:00,11.5,9.2,11.1,2.9,81.0,20,6,5
2020-05-17 21:00:00,15.1,10.7,15.2,3.3,71.0,21,6,5
2020-05-17 22:00:00,18.6,13.5,20.5,2.9,61.0,22,6,5
2020-05-17 23:00:00,20.0,13.5,23.3,3.0,52.0,23,6,5
2020-05-18 00:00:00,17.8,14.3,24.6,2.9,41.0,0,0,5
2020-05-18 01:00:00,16.0,13.8,23.7,2.5,37.0,1,0,5
2020-05-18 02:00:00,16.1,12.7,23.4,2.5,32.0,2,0,5
2020-05-18 03:00:00,15.6,13.2,23.4,2.4,24.0,3,0,5
2020-05-18 04:00:00,15.6,14.6,21.3,2.6,25.0,4,0,5
2020-05-18 05:00:00,12.9,11.6,15.9,2.0,34.0,5,0,5
2020-05-18 06:00:00,11.7,10.3,16.0,1.9,35.0,6,0,5
2020-05-18 07:00:00,11.1,9.7,21.8,2.1,27.0,7,0,5
2020-05-18 08:00:00,11.2,10.2,28.5,2.0,23.0,8,0,5
2020-05-18 09:00:00,14.4,11.4,24.5,2.7,40.0,9,0,5
2020-05-18 10:00:00,16.4,12.1,17.2,2.9,55.0,10,0,5
2020-05-18 11:00:00,19.3,13.4,14.9,3.0,58.0,11,0,5
2020-05-18 12:00:00,20.3,14.1,13.8,2.9,61.0,12,0,5
2020-05-18 13:00:00,20.5,15.1,12.2,2.8,73.0,13,0,5
2020-05-18 14:00:00,22.9,15.4,11.5,2.6,78.0,14,0,5
2020-05-18 15:00:00,22.3,15.9,10.6,3.0,88.0,15,0,5
2020-05-18 16:00:00,23.2,15.3,9.5,3.0,99.0,16,0,5
2020-05-18 17:00:00,24.9,16.2,9.9,3.0,109.0,17,0,5
